ID,LG,Claim,Sources,Source Type,Source Relevance
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,rfi.fr,Journalistic source,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,tdsecurities.com,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,elaw.org,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,energyregulationquarterly.c...,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,researchnester.com,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,totalenergies.com,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,data.undp.org,Mondial organization,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,publications.gc.ca,Local organization,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,energie.hec.ca,Journalistic source,Partially relevant
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,ifpenergiesnouvelles.fr...,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,letemps.ch,Journalistic source,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,researchnester.com,Unclear website,Relevant
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,totalenergies.com,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,unfccc.int,Mondial organization,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,mordorintelligence.com,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,itf-oecd.org,Mondial organization,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,rctc.org,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,electricforall.org,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,nationalfuel.com,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,gminsights.com,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,nbeub.ca,Intermediate media,
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,fortinet.com,Government / public institution,Out of context
58,F,La Californie n'a de réserves de pétrole et de gaz que pour six semaines de demande.,breakfreefromplastic.or...,Intermediate media,
59,E,Consumer confidence is way up.,prnewswire.com,Journalistic source,
59,E,Consumer confidence is way up.,prnewswire.com,Journalistic source,
59,E,Consumer confidence is way up.,economy-finance.ec.europa.e...,Intermediate media,
59,E,Consumer confidence is way up.,ipsos.com,Local organization,
59,E,Consumer confidence is way up.,sca.isr.umich.edu,Scientific source,
59,E,Consumer confidence is way up.,tradingeconomics.com,Intermediate media,
59,E,Consumer confidence is way up.,oecd.org,Mondial organization,
59,E,Consumer confidence is way up.,fred.stlouisfed.org,Intermediate media,
59,E,Consumer confidence is way up.,ipsos.com,Local organization,
59,E,Consumer confidence is way up.,conference-board.org,Intermediate media,
59,E,Consumer confidence is way up.,bostonfed.org,Intermediate media,
59,E,Consumer confidence is way up.,bea.gov,Local organization,
59,E,Consumer confidence is way up.,bls.gov,Local organization,
59,E,Consumer confidence is way up.,chicagofed.org,Intermediate media,
59,E,Consumer confidence is way up.,conference-board.org,Intermediate media,
59,E,Consumer confidence is way up.,ipsos.com,Local organization,
59,E,Consumer confidence is way up.,restaurant.org,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,oecd.org,Mondial organization,
60,F,La confiance des consommateurs est nettement en hausse.,unodc.org,Unclear website,Relevant
60,F,La confiance des consommateurs est nettement en hausse.,budget.ontario.ca,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,openknowledge.worldbank.org...,Journalistic source,Partially relevant
60,F,La confiance des consommateurs est nettement en hausse.,desapublications.un.org,Journalistic source,Relevant
60,F,La confiance des consommateurs est nettement en hausse.,undp.org,Journalistic source,Partially relevant
60,F,La confiance des consommateurs est nettement en hausse.,statcan.gc.ca,Local organization,
60,F,La confiance des consommateurs est nettement en hausse.,am.jpmorgan.com,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,fcd.fr,Journalistic source,Partially relevant
60,F,La confiance des consommateurs est nettement en hausse.,untourism.int,Mondial organization,
60,F,La confiance des consommateurs est nettement en hausse.,optionfinance.fr,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,blog.yomoni.fr,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,ecb.europa.eu,Mondial organization,
60,F,La confiance des consommateurs est nettement en hausse.,tresor.economie.gouv.fr...,Local organization,
60,F,La confiance des consommateurs est nettement en hausse.,bleuetsduquebec.ca,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,regard-es.com,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,bcl.lu,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,analysis.ms,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,paperjam.lu,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,imf.org,Journalistic source,Partially relevant
60,F,La confiance des consommateurs est nettement en hausse.,cre.fr,Intermediate media,
60,F,La confiance des consommateurs est nettement en hausse.,ecb.europa.eu,Journalistic source,Partially relevant
60,F,La confiance des consommateurs est nettement en hausse.,economic-research.bnppariba...,Journalistic source,Partially relevant
60,F,La confiance des consommateurs est nettement en hausse.,bceao.int,Unclear website,Partially relevant
60,F,La confiance des consommateurs est nettement en hausse.,openknowledge.worldbank.org...,Mondial organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",npr.org,Journalistic source,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",npr.org,Journalistic source,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",ncsl.org,Intermediate media,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",congress.gov,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",constitution.congress.gov,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",congress.gov,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",oyez.org,Intermediate media,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",scotusblog.com,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",scotusblog.com,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",scotusblog.com,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",en.wikipedia.org,Intermediate media,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",bipartisanpolicy.org,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",brennancenter.org,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",brennancenter.org,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",hrlr.law.columbia.edu,Scientific source,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",law.yale.edu,Scientific source,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",hks.harvard.edu,Scientific source,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",americanprogress.org,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",statecourtreport.org,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",supremecourt.gov,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",statecourtreport.org,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",campaignlegal.org,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",americanbar.org,Intermediate media,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",padilla.senate.gov,Local organization,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",fairelectionscenter.org,Intermediate media,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",nyulawreview.org,Intermediate media,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",harvardlawreview.org,Intermediate media,
61,E,"Under federal law, you cannot engage in partisan gerrymandering.",law.emory.edu,Scientific source,
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",dumas.ccsd.cnrs.fr,Unclear website,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",theses.hal.science,Intermediate media,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",eods.eu,Intermediate media,
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",pinguet.free.fr,Unclear website,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",fr.scribd.com,Unclear website,Out of context
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",senat.fr,Government / public institution,Out of context
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",academia.edu,Scientific source,Out of context
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",fr.scribd.com,Government / public institution,Out of context
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",fr.scribd.com,Intermediate media,
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",fr.scribd.com,Intermediate media,Out of context
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",europarl.europa.eu,Intermediate media,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",questions-constitutionnelle...,Government / public institution,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",hdr.undp.org,Unclear website,Out of context
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",elections.ca,Local organization,
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",exteriores.gob.es,Local organization,
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",venice.coe.int,Mondial organization,
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",minorityrights.org,Intermediate media,
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",documents1.worldbank.org,Unclear website,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",www2.assemblee-nationale.fr...,Unclear website,Out of context
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",horizon.documentation.ird.f...,Unclear website,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",numerique.banq.qc.ca,Unclear website,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",assemblee-nationale.fr,Unclear website,Out of context
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",archive.org,Intermediate media,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",extranet.puq.ca,Unclear website,Partially relevant
62,F,"Selon la loi fédérale, on ne peut pas pratiquer le charcutage électoral partisan.",venice.coe.int,Mondial organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,npr.org,Journalistic source,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,npr.org,Journalistic source,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,ncsl.org,Intermediate media,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,congress.gov,Intermediate media,Out of context
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,constitution.congress.gov,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,congress.gov,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,oyez.org,Intermediate media,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,scotusblog.com,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,scotusblog.com,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,scotusblog.com,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,en.wikipedia.org,Intermediate media,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,bipartisanpolicy.org,Unclear website,Partially relevant
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,brennancenter.org,Unclear website,Out of context
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,brennancenter.org,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,hrlr.law.columbia.edu,Scientific source,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,law.yale.edu,Scientific source,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,hks.harvard.edu,Unclear website,Out of context
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,americanprogress.org,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,statecourtreport.org,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,supremecourt.gov,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,statecourtreport.org,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,campaignlegal.org,Unclear website,Out of context
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,americanbar.org,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,padilla.senate.gov,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,fairelectionscenter.org,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,nyulawreview.org,Journalistic source,Relevant
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,harvardlawreview.org,Local organization,
63,E,Image shows 950 migrants toppling the border wall between Mexico and the United States while trying to enter the United States in April 2026.,law.emory.edu,Government / public institution,Partially relevant
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",dumas.ccsd.cnrs.fr,Scientific source,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",theses.hal.science,Scientific source,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",eods.eu,Government / public institution,Partially relevant
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",pinguet.free.fr,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",fr.scribd.com,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",senat.fr,Local organization,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",academia.edu,Scientific source,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",fr.scribd.com,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",fr.scribd.com,Government / public institution,Partially relevant
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",fr.scribd.com,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",europarl.europa.eu,Government / public institution,Partially relevant
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",questions-constitutionnelle...,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",hdr.undp.org,Mondial organization,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",elections.ca,Unclear website,Partially relevant
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",exteriores.gob.es,Local organization,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",venice.coe.int,Mondial organization,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",minorityrights.org,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",documents1.worldbank.org,Mondial organization,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",www2.assemblee-nationale.fr...,Local organization,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",horizon.documentation.ird.f...,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",numerique.banq.qc.ca,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",assemblee-nationale.fr,Local organization,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",archive.org,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",extranet.puq.ca,Intermediate media,
64,F,"Une image montrerait que 950 immigrants ont fait tomber le mur frontalier entre le Mexique et les États-Unis en tentant d'y entrer, en avril 2026.",venice.coe.int,Journalistic source,Relevant
65,E,Secret Service remains unpaid during the partial government shutdown.,federalnewsnetwork.com,Journalistic source,
65,E,Secret Service remains unpaid during the partial government shutdown.,democrats-appropriations.hou...,Intermediate media,
65,E,Secret Service remains unpaid during the partial government shutdown.,appropriations.house.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,appropriations.house.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,case.house.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,thehill.com,Journalistic source,
65,E,Secret Service remains unpaid during the partial government shutdown.,crfb.org,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,gao.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,govexec.com,Journalistic source,
65,E,Secret Service remains unpaid during the partial government shutdown.,marylandmatters.org,Journalistic source,
65,E,Secret Service remains unpaid during the partial government shutdown.,federalregister.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,opm.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,tealprod.tea.state.tx.us,Journalistic source,Partially relevant
65,E,Secret Service remains unpaid during the partial government shutdown.,health.alaska.gov,Journalistic source,Partially relevant
65,E,Secret Service remains unpaid during the partial government shutdown.,dcjs.virginia.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,skyharbor.com,Journalistic source,Partially relevant
65,E,Secret Service remains unpaid during the partial government shutdown.,bart.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,home.treasury.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,dhs.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,irs.gov,Local organization,
65,E,Secret Service remains unpaid during the partial government shutdown.,cisa.gov,Journalistic source,Relevant
65,E,Secret Service remains unpaid during the partial government shutdown.,e-verify.gov,Unclear website,Relevant
65,E,Secret Service remains unpaid during the partial government shutdown.,nhes.nh.gov,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,amnesty.org,Mondial organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,amnesty.org,Mondial organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,voyage.gc.ca,Unclear website,Out of context
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,belgium.be,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,canada.ca,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,hudoc.echr.coe.int,Mondial organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,banque-france.fr,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,commissionsurletatdurgence....,Intermediate media,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,ilo.org,Mondial organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,unodc.org,Unclear website,Relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,undp.org,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,laws.justice.gc.ca,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,laws-lois.justice.gc.ca,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,canada.ca,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,cec.org,Intermediate media,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,fedlex.admin.ch,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,laws-lois.justice.gc.ca,Unclear website,Partially relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,europarl.europa.eu,Unclear website,Partially relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,rcaanc-cirnac.gc.ca,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,fatf-gafi.org,Mondial organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,entreprises.gouv.fr,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,service-public.gouv.fr,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,ih2ef.gouv.fr,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,legifrance.gouv.fr,Unclear website,Relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,autorite-transports.fr,Government / public institution,Relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,fedlex.admin.ch,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,canada.ca,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,intuit.com,Journalistic source,Partially relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,canada.ca,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,canada.ca,Government / public institution,Out of context
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,decisions.scc-csc.ca,Local organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,fatf-gafi.org,Unclear website,Relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,unodc.org,Mondial organization,
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,assemblee-nationale.fr,Unclear website,Relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,fedlex.admin.ch,Journalistic source,Partially relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,hrlibrary.umn.edu,Government / public institution,Out of context
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,canada.ca,Government / public institution,Partially relevant
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,unodc.org,Government / public institution,Out of context
66,F,Le Secret Service resterait impayé pendant la fermeture partielle du gouvernement.,ilo.org,Mondial organization,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,apnews.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,npr.org,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,poynter.org,Local organization,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,bbc.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,cbsnews.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,kcra.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,kcra.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,pbs.org,Intermediate media,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,pbs.org,Intermediate media,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,pbs.org,Intermediate media,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,politifact.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,politifact.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,politifact.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,politifact.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,nytimes.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,cnbc.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,en.wikipedia.org,Intermediate media,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,abc30.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,yahoo.com,Intermediate media,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,wdsu.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,abcnews.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,abc7news.com,Journalistic source,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,cnycentral.com,Intermediate media,
67,E,Video shows unedited raw security footage of the shooter at the April 25 White House Correspondents' Association dinner.,foxnews.com,Journalistic source,
