ID,LG,claim,Sources,Source Type,Source Relevance
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",formative.jmir.org,Unclear website,Partially relevant
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",tandfonline.com,Scientific source,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",jmir.org,Unclear website,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",humanrights.ca,Unclear website,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",academic.oup.com,Scientific source,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",unodc.org,International organization,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",jmir.org,Unclear website,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",www150.statcan.gc.ca,Government / public institution,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",jmir.org,Unclear website,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",mhealth.jmir.org,Unclear website,Partially relevant
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",link.springer.com,Scientific source,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",cyber.gc.ca,Government / public institution,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",drugtargetreview.com,Unclear website,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",jn.nutrition.org,Unclear website,Out of context
37,E,"Misinformation survey: According to data released by Université Laval in 2026, nearly 30% of Quebec internet users report encountering fake news on a daily basis.",clinicaltrials.gov,Government / public institution,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",lapresse.ca,Journalistic source,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",ledroit.com,Unclear website,Partially relevant
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",journaldequebec.com,Journalistic source,Partially relevant
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",journaldequebec.com,Journalistic source,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",nouvelles.ulaval.ca,Unclear website,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",transformation-numerique.ul...,Unclear website,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",nouvelles.ulaval.ca,Unclear website,Partially relevant
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",transformation-numerique.ul...,Unclear website,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",salledepresse.ulaval.ca,Unclear website,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",transformation-numerique.ul...,Unclear website,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",fredericgonzalo.com,Unclear website,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",salledepresse.ulaval.ca,Unclear website,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",constellation.uqac.ca,Unclear website,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",oqlf.gouv.qc.ca,Government / public institution,Out of context
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",archipel.uqam.ca,Unclear website,Partially relevant
38,F,"Sondage sur la désinformation : Selon les données diffusées en 2026 par l'Université Laval, près de 30 % des internautes québécois déclarent faire face à des fausses nouvelles sur une base quotidienne.",corpus.ulaval.ca,Unclear website,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,ctvnews.ca,Journalistic source,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,globalnews.ca,Journalistic source,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,en.wikipedia.org,Intermediate media,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,en.wikipedia.org,Intermediate media,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,cbc.ca,Journalistic source,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,cbc.ca,Journalistic source,Partially relevant
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,cbc.ca,Journalistic source,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,montreal.citynews.ca,Journalistic source,Partially relevant
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,montreal.citynews.ca,Journalistic source,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,montreal.citynews.ca,Journalistic source,Partially relevant
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,mjocrossfield.com,Unclear website,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,nserc-crsng.canada.ca,Government / public institution,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,cnsc-ccsn.gc.ca,Government / public institution,Out of context
39,E,Arson in the Laurentians: The Sûreté du Québec launched investigations into a series of targeted arson attacks that shook the Val-David area in the summer of 2026.,numerique.banq.qc.ca,Unclear website,Out of context
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,qub.ca,Unclear website,Out of context
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,sq.gouv.qc.ca,Government / public institution,Out of context
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,canada.ca,Government / public institution,Out of context
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,sq.gouv.qc.ca,Government / public institution,Partially relevant
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,rbq.gouv.qc.ca,Government / public institution,Out of context
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,sq.gouv.qc.ca,Government / public institution,Partially relevant
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,sq.gouv.qc.ca,Government / public institution,Partially relevant
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,infodunordvalleedelarouge.c...,Unclear website,Out of context
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,laurentides.cime.fm,Unclear website,Partially relevant
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,infodunordsainteagathe.ca,Unclear website,Partially relevant
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,laval.ca,Unclear website,Out of context
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,laurentides.cime.fm,Unclear website,Out of context
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,quebec.ca,Government / public institution,Out of context
40,F,Incendies criminels dans les Laurentides : La Sûreté du Québec a ouvert des enquêtes sur une série d'incendies criminels ciblés qui a secoué le secteur de Val-David à l'été 2026.,laurentides.cime.fm,Unclear website,Partially relevant
41,E,"Public transit in Rimouski: The City of Rimouski announced a major expansion of Citébus and Taxibus routes starting September 1, 2026.",tvanouvelles.ca,Journalistic source,Out of context
41,E,"Public transit in Rimouski: The City of Rimouski announced a major expansion of Citébus and Taxibus routes starting September 1, 2026.",kupi.com,Unclear website,Partially relevant
41,E,"Public transit in Rimouski: The City of Rimouski announced a major expansion of Citébus and Taxibus routes starting September 1, 2026.",rimouskibus.com,Unclear website,Out of context
41,E,"Public transit in Rimouski: The City of Rimouski announced a major expansion of Citébus and Taxibus routes starting September 1, 2026.",stadiumjourney.com,Unclear website,Out of context
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,ici.radio-canada.ca,Government / public institution,Partially relevant
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,ici.radio-canada.ca,Government / public institution,Partially relevant
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,atuq.com,Unclear website,Partially relevant
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,rimouski.ca,Unclear website,Out of context
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,atuq.com,Unclear website,Partially relevant
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,guideautoweb.com,Unclear website,Out of context
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,guideautoweb.com,Unclear website,Out of context
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,guideautoweb.com,Unclear website,Out of context
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,guideautoweb.com,Unclear website,Partially relevant
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,guideautoweb.com,Unclear website,Out of context
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,guideautoweb.com,Unclear website,Out of context
42,F,Transport collectif à Rimouski : La Ville de Rimouski a annoncé la bonification majeure des circuits Citébus et Taxibus à compter du 1er septembre 2026.,guideautoweb.com,Unclear website,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,ctvnews.ca,Journalistic source,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,iris.who.int,International organization,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,icao.int,Unclear website,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,saaq.gouv.qc.ca,Government / public institution,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,lbbonline.com,Unclear website,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,mdpi.com,Scientific source,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,saaq.gouv.qc.ca,Government / public institution,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,tc.canada.ca,Government / public institution,Relevant
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,publicsafety.gc.ca,Government / public institution,Partially relevant
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,academic.oup.com,Scientific source,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,saaq.gouv.qc.ca,Government / public institution,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,caaquebec.com,Unclear website,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,lbbonline.com,Unclear website,Out of context
43,E,SAAQ campaign: The Société de l'assurance automobile du Québec launched a major awareness campaign in early summer 2026 targeting repeated speeding on the road network.,environnement.gouv.qc.c...,Unclear website,Out of context
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,tvanouvelles.ca,Journalistic source,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,saaq.gouv.qc.ca,Government / public institution,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,piedmont.ca,Unclear website,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,assnat.qc.ca,Unclear website,Out of context
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,vingt55.ca,Unclear website,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,saaq.gouv.qc.ca,Government / public institution,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,saaq.gouv.qc.ca,Government / public institution,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,saaq.gouv.qc.ca,Government / public institution,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,sq.gouv.qc.ca,Government / public institution,Out of context
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,vingt55.ca,Unclear website,Relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,sq.gouv.qc.ca,Government / public institution,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,sq.gouv.qc.ca,Government / public institution,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,sq.gouv.qc.ca,Government / public institution,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,sq.gouv.qc.ca,Government / public institution,Partially relevant
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,sq.gouv.qc.ca,Government / public institution,Out of context
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,isarta.com,Unclear website,Out of context
44,F,Campagne de la SAAQ : La Société de l'assurance automobile du Québec a déployé au début de l'été 2026 une vaste campagne de sensibilisation ciblant les excès de vitesse répétés sur le réseau routier.,quebec.ca,Government / public institution,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",ctvnews.ca,Journalistic source,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",cbc.ca,Journalistic source,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",cbc.ca,Journalistic source,Partially relevant
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",montreal.citynews.ca,Journalistic source,Partially relevant
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",montreal.citynews.ca,Journalistic source,Partially relevant
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",montreal.citynews.ca,Journalistic source,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",canada.ca,Government / public institution,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",thecanadianencyclopedia.ca,Unclear website,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",sasknow.com,Unclear website,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",bcafn.ca,Unclear website,Partially relevant
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",housing-infrastructure.cana...,Unclear website,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",ighomelessness.org,Unclear website,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",pm.gc.ca,Government / public institution,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",cmhc-schl.gc.ca,Government / public institution,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",housing-infrastructure.cana...,Unclear website,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",missionoldbrewery.ca,Unclear website,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",housing-infrastructure.cana...,Unclear website,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",canada.ca,Government / public institution,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",alberta.ca,Unclear website,Partially relevant
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",budget.canada.ca,Government / public institution,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",chrc-ccdp.gc.ca,Government / public institution,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",pm.gc.ca,Government / public institution,Out of context
45,E,"Homelessness project in Quebec City: A political proposal introduced in the summer of 2026 suggests creating a ""superminister"" position specifically dedicated to the homelessness crisis in Quebec.",budget.canada.ca,Government / public institution,Out of context
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,ledevoir.com,Journalistic source,Partially relevant
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,lapresse.ca,Journalistic source,Out of context
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,lapresse.ca,Journalistic source,Partially relevant
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,lapresse.ca,Journalistic source,Out of context
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,ici.radio-canada.ca,Government / public institution,Partially relevant
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,noovo.info,Unclear website,Out of context
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,noovo.info,Unclear website,Out of context
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,noovo.info,Unclear website,Out of context
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,threads.com,Unclear website,Out of context
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,suminfo.ca,Unclear website,Out of context
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,ph7.ca,Unclear website,Out of context
46,F,Projet d'itinérance à Québec : Une proposition politique déposée à l'été 2026 suggère la création d'un poste de « superministre » dédié spécifiquement à la crise de l'itinérance au Québec.,lesaffaires.com,Unclear website,Out of context
47,E,"Quebecers' vacation plans: According to an Événements Attractions Québec survey for summer 2026, 95% of Quebecers planned to take part in at least one recreational tourism activity in the province during the season.",en.wikipedia.org,Intermediate media,Out of context
47,E,"Quebecers' vacation plans: According to an Événements Attractions Québec survey for summer 2026, 95% of Quebecers planned to take part in at least one recreational tourism activity in the province during the season.",en.wikipedia.org,Intermediate media,Out of context
47,E,"Quebecers' vacation plans: According to an Événements Attractions Québec survey for summer 2026, 95% of Quebecers planned to take part in at least one recreational tourism activity in the province during the season.",statcan.gc.ca,Government / public institution,Out of context
47,E,"Quebecers' vacation plans: According to an Événements Attractions Québec survey for summer 2026, 95% of Quebecers planned to take part in at least one recreational tourism activity in the province during the season.",jaypeakresort.com,Unclear website,Out of context
47,E,"Quebecers' vacation plans: According to an Événements Attractions Québec survey for summer 2026, 95% of Quebecers planned to take part in at least one recreational tourism activity in the province during the season.",gorgedecoaticook.qc.ca,Unclear website,Out of context
47,E,"Quebecers' vacation plans: According to an Événements Attractions Québec survey for summer 2026, 95% of Quebecers planned to take part in at least one recreational tourism activity in the province during the season.",fgcu.edu,Scientific source,Out of context
47,E,"Quebecers' vacation plans: According to an Événements Attractions Québec survey for summer 2026, 95% of Quebecers planned to take part in at least one recreational tourism activity in the province during the season.",hilton.com,Unclear website,Out of context
47,E,"Quebecers' vacation plans: According to an Événements Attractions Québec survey for summer 2026, 95% of Quebecers planned to take part in at least one recreational tourism activity in the province during the season.",easterntownships.org,Unclear website,Out of context
